tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tes, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tes, TP-TV-Top50_uni, -, TP-SWD_syn, TP-SWD_tes, TP-SWD_uni, -, VF-TV_syn, VF-TV_tes, VF-TV_uni, -, TM-TV_syn, TM-TV_tes, TM-TV_uni, -, TM-SWD_syn, TM-SWD_tes, TM-SWD_uni
SGD_NY,syntraces_cn0.csv,-,-,-,-,0.41381252518571865,0.2644606600951805,0.5029027036850001,-,0.1374896825676522,0.05526143508195138,0.18705736054686614,-,0.5087364118329424,0.17078069309417368,0.5285999780214831,-,0.7076673710904547,0.2834032292625449,0.7378726988176707,-,0.6965704778416351,0.8152322553285583,0.9940769999999687,-,1.2983944469789321,0.6464519700264574,1.774344304477613
