tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tes, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tes, TP-TV-Top50_uni, -, TP-SWD_syn, TP-SWD_tes, TP-SWD_uni, -, VF-TV_syn, VF-TV_tes, VF-TV_uni, -, TM-TV_syn, TM-TV_tes, TM-TV_uni, -, TM-SWD_syn, TM-SWD_tes, TM-SWD_uni
PPMTF_TK_alp200_mnt100_mnv100,syntraces_Itr100_A.csv,-,-,-,-,0.33134623172607003,0.29783397296131003,0.49413424901147374,-,0.1075265914529669,0.061114102160434815,0.17657285188730995,-,0.34739333639182496,0.2701965912226319,0.376309885803029,-,0.2208186164791175,0.16223872159486383,0.42040673847852034,-,0.9243003740656208,0.8216447191933877,0.9744952040473773,-,1.4572587898308813,1.4419653101311198,2.4419410837536977
