tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tes, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tes, TP-TV-Top50_uni, -, TP-SWD_syn, TP-SWD_tes, TP-SWD_uni, -, VF-TV_syn, VF-TV_tes, VF-TV_uni, -, TM-TV_syn, TM-TV_tes, TM-TV_uni, -, TM-SWD_syn, TM-SWD_tes, TM-SWD_uni
SGD_IS,syntraces_cn0.csv,-,-,-,-,0.27097329594693936,0.08859901938035973,0.5293609811159047,-,0.09175489527016253,0.021087577645417337,0.20267305486843715,-,0.28544030427186107,0.03671613899951985,0.34794302671823923,-,0.47653043390690464,0.0870208833337428,0.5600578948781546,-,0.36594398246848325,0.7002454707063498,0.9605594394065327,-,0.6845514929791222,0.5516830762782078,2.2187455029843597
