tracedir, tracefile, reid_rate, MIA_acc, MIA_adv, -, TP-TV_syn, TP-TV_tes, TP-TV_uni, -, TP-TV-Top50_syn, TP-TV-Top50_tes, TP-TV-Top50_uni, -, TP-SWD_syn, TP-SWD_tes, TP-SWD_uni, -, VF-TV_syn, VF-TV_tes, VF-TV_uni, -, TM-TV_syn, TM-TV_tes, TM-TV_uni, -, TM-SWD_syn, TM-SWD_tes, TM-SWD_uni
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.8_4_syntraces.csv,0.1342,0.5539,0.1078,-,0.4851999999999889,0.38553333333332435,0.5409833333333685,-,0.16414666666666472,0.12156666666666455,0.19826666666666481,-,0.7643661648982891,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.39946566657308846,0.2995125080722108,0.9883499999999971,-,1.2275549742089116,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c50_0.25_0.75_0.6_4_syntraces.csv,0.0176,0.5342,0.06840000000000002,-,0.5000599999999898,0.38553333333332435,0.5409833333333685,-,0.18740333333333128,0.12156666666666455,0.19826666666666481,-,1.096455146461715,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.3684959953342015,0.2995125080722108,0.9883499999999971,-,0.7268256415323042,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c200_0.25_0.75_0.15_4_syntraces.csv,0.5624,0.5765,0.15300000000000002,-,0.37028666666666166,0.38553333333332435,0.5409833333333685,-,0.12125999999999822,0.12156666666666455,0.19826666666666481,-,0.7232337555559148,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.2955698666637311,0.2995125080722108,0.9883499999999971,-,1.1549252846587155,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c200_0.25_0.75_0.05_4_syntraces.csv,0.7726,0.6238,0.24760000000000004,-,0.2613800000000035,0.38553333333332435,0.5409833333333685,-,0.09278333333333155,0.12156666666666455,0.19826666666666481,-,0.3828909957299337,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.22906086860265645,0.2995125080722108,0.9883499999999971,-,0.8159167706684732,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.6_4_syntraces.csv,0.1746,0.5599,0.11980000000000002,-,0.47391333333332203,0.38553333333332435,0.5409833333333685,-,0.1610733333333314,0.12156666666666455,0.19826666666666481,-,0.773419653979559,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.3886035385837482,0.2995125080722108,0.9883499999999971,-,1.1876380200501857,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c200_0.25_0.75_0.3_4_syntraces.csv,0.3802,0.5343,0.06860000000000005,-,0.455513333333323,0.38553333333332435,0.5409833333333685,-,0.14351333333333166,0.12156666666666455,0.19826666666666481,-,0.9858580805248393,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.3546154540114717,0.2995125080722108,0.9883499999999971,-,1.4158455626275992,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c100_0.25_0.75_0.1_4_syntraces.csv,0.452,0.5472,0.09440000000000004,-,0.3644399999999953,0.38553333333332435,0.5409833333333685,-,0.13107999999999792,0.12156666666666455,0.19826666666666481,-,0.5695000590616885,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.29545493710757303,0.2995125080722108,0.9883499999999971,-,0.6599177462326186,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0_4_syntraces.csv,0.8496,0.6363,0.27259999999999995,-,0.219133333333335,0.38553333333332435,0.5409833333333685,-,0.08468333333333171,0.12156666666666455,0.19826666666666481,-,0.27516579231601707,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.18333738931814852,0.2995125080722108,0.9883499999999971,-,0.3869083995317166,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c200_0.25_0.75_0.8_4_syntraces.csv,0.1404,0.4997,-0.0006000000000000449,-,0.5773133333333285,0.38553333333332435,0.5409833333333685,-,0.1770633333333311,0.12156666666666455,0.19826666666666481,-,1.387217364428341,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.43670677295013743,0.2995125080722108,0.9883499999999971,-,1.7048803107653576,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c50_0.25_0.75_0.3_4_syntraces.csv,0.0618,0.532,0.06400000000000006,-,0.49182666666665664,0.38553333333332435,0.5409833333333685,-,0.18562999999999805,0.12156666666666455,0.19826666666666481,-,1.1103738017851912,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.3548642581817774,0.2995125080722108,0.9883499999999971,-,0.6989122726829246,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c200_0.25_0.75_1_4_syntraces.csv,0.1138,0.4991,-0.0018000000000000238,-,0.5963599999999973,0.38553333333332435,0.5409833333333685,-,0.18273999999999782,0.12156666666666455,0.19826666666666481,-,1.464091008635391,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.4221459428524838,0.2995125080722108,0.9883499999999971,-,1.583773054998337,0.6222553231783196,6.209186090742196
SGLT_TK,data_n500_m400_t30_c150_0.25_0.75_0.4_4_syntraces.csv,0.2426,0.5631,0.12619999999999998,-,0.4539199999999898,0.38553333333332435,0.5409833333333685,-,0.15559999999999813,0.12156666666666455,0.19826666666666481,-,0.7741477353265702,0.32040310348144796,1.5188119572542478,-,-,-,-,-,0.362822407350568,0.2995125080722108,0.9883499999999971,-,1.090995133137414,0.6222553231783196,6.209186090742196
